Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,target
50,0,1,5,1,3,0,39,6,3,4,14817,1463,13354,0.795,4014,70,0.628,0.099,0
53,0,2,2,1,0,0,36,5,1,3,11023,0,11023,0.539,1656,41,0.3670000000000001,0,0
60,0,1,2,2,1,0,48,3,1,3,1438.3,750,688.3,0.7709999999999999,4542,88,0.833,0.521,0
36,1,3,2,1,4,0,27,1,2,3,2328,1953,375,0.599,4373,89,0.935,0.8390000000000001,0
43,0,3,2,2,0,0,23,5,2,2,4121,2084,2037,0.807,3462,49,1.042,0.506,0
45,0,3,3,2,4,0,29,4,1,2,2766,1985,781,0.7959999999999999,4480,70,0.75,0.718,0
50,0,3,3,2,3,0,39,3,3,2,21322,2216,19106,0.921,8693,91,0.569,0.104,0
44,0,4,3,1,0,0,33,4,1,4,14527,2070,12457,0.525,3965,58,0.568,0.142,0
50,1,3,1,1,4,0,41,3,3,2,2372,1148,1224,0.872,4418,80,0.818,0.484,0
47,0,2,4,1,4,0,36,6,1,3,3888,1663,2225,0.664,1145,37,0.423,0.428,0
48,0,3,4,2,2,0,39,5,2,2,4734,954,3780,0.6,1570,45,0.452,0.2019999999999999,0
41,1,2,2,1,1,0,36,6,1,3,11239,1375,9864,0.94,3978,89,0.78,0.122,0
54,1,2,3,1,1,0,36,3,3,3,3892,0,3892,0.738,4318,74,0.762,0,0
51,1,1,1,2,4,0,40,5,3,2,1438.3,908,530.3,0.615,4653,74,0.897,0.631,0
48,1,3,5,0,4,0,44,3,2,1,4107,2517,1590,0.779,16027,112,0.723,0.613,0
42,0,4,2,2,2,0,33,5,2,0,2021,1731,290,0.986,3253,62,0.722,0.857,0
33,0,2,4,2,3,0,24,2,3,2,4178,2463,1715,0.815,16216,107,0.8140000000000001,0.59,0
47,0,3,2,1,2,0,38,4,1,2,21304,1532,19772,1.018,1770,25,0.923,0.072,0
52,0,1,0,1,3,0,48,4,3,3,2066,1601,465,0.742,1578,41,0.414,0.775,0
41,0,3,3,0,3,0,28,1,3,3,16627,2118,14509,0.589,7996,99,0.597,0.127,0
55,0,3,0,2,0,0,36,5,3,3,12948,1839,11109,1.113,2481,42,0.68,0.142,0
53,0,0,2,1,3,0,41,3,3,2,16033,560,15473,0.963,1158,31,1.067,0.035,0
42,0,3,3,1,1,0,30,3,3,4,4333,739,3594,0.69,15903,100,0.754,0.171,0
26,1,1,2,2,1,0,20,6,3,3,1438.3,673,765.3,0.595,2167,48,0.412,0.4679999999999999,0
40,1,1,2,1,4,0,30,1,1,3,2019,803,1216,0.882,8426,102,0.478,0.3979999999999999,0
52,0,2,3,2,2,0,39,3,3,4,14973,0,14973,0.706,4288,72,0.6,0,0
45,0,3,2,1,3,0,36,3,3,1,20274,2100,18174,0.584,5274,66,0.61,0.104,0
63,0,1,5,1,3,0,36,5,2,3,24571,1955,22616,1.1740000000000002,1746,28,1,0.08,0
57,1,1,2,2,4,0,36,4,2,3,1771,1289,482,0.911,4813,84,0.867,0.728,0
36,1,2,2,1,4,0,24,3,1,3,3124,1593,1531,0.8690000000000001,1652,41,0.3670000000000001,0.51,0
44,0,3,3,2,3,0,29,6,3,1,34516,1259,33257,0.547,3275,67,0.595,0.036,0
49,0,3,3,1,2,1,42,3,1,4,34516,0,34516,0.838,15095,102,0.759,0,0
65,1,1,0,1,4,0,54,3,3,3,2888,1134,1754,1.479,2489,54,0.742,0.3929999999999999,0
33,0,3,3,2,1,0,24,6,3,3,5156,1427,3729,0.48,2057,54,0.421,0.2769999999999999,0
51,1,3,5,2,4,0,36,5,3,3,3747,2268,1479,0.7090000000000001,4609,87,0.74,0.605,0
26,0,1,2,2,4,0,13,3,3,2,2174,1514,660,0.607,2510,44,0.294,0.696,0
57,1,2,2,1,4,0,45,6,2,2,1438.3,740,698.3,0.698,4970,87,0.933,0.514,0
42,0,3,3,1,3,0,36,2,3,3,18177,841,17336,0.888,8512,94,0.679,0.046,0
34,1,1,0,1,4,0,16,6,1,4,2221,1814,407,0.82,4758,64,0.6409999999999999,0.8170000000000001,0
52,1,3,2,1,4,0,46,6,5,3,2814,2162,652,0.588,4271,88,0.833,0.768,0
35,0,2,5,2,2,0,21,4,3,3,7766,1278,6488,0.8059999999999999,2423,74,0.609,0.165,0
38,1,1,0,1,4,0,25,3,3,1,2580,2265,315,0.8240000000000001,1665,57,0.629,0.878,0
41,0,5,2,1,2,0,36,4,4,3,4575,1344,3231,0.46,4726,64,0.561,0.294,0
40,1,3,2,1,4,0,27,5,3,3,1438.3,988,450.3,0.556,3561,72,0.5,0.687,0
44,0,4,5,2,3,0,31,3,2,3,19719,1303,18416,0.91,8385,97,0.565,0.066,0
55,1,1,2,2,4,0,42,6,3,2,2517,1257,1260,0.8340000000000001,4528,75,0.7859999999999999,0.499,0
47,1,4,1,2,4,0,36,4,3,2,2193,1084,1109,0.974,4755,81,0.7609999999999999,0.494,0
50,0,1,1,2,3,0,41,5,4,2,5068,991,4077,0.736,5173,64,0.6,0.196,0
35,0,2,5,2,2,0,16,6,3,2,18278,0,18278,0.7979999999999999,2084,61,1.103,0,0
33,1,1,2,1,4,0,20,2,2,2,1507,0,1507,0.723,4698,87,0.851,0,0
47,1,2,1,1,4,0,35,3,2,2,5544,1184,4360,0.85,1336,38,0.652,0.214,0
48,0,2,4,1,1,0,36,4,3,2,9617,2035,7582,1.004,4247,76,0.8540000000000001,0.212,0
53,0,3,3,2,2,0,45,4,1,0,15583,0,15583,0.873,3938,69,1.091,0,0
53,0,3,4,2,3,0,44,5,2,2,19063,1236,17827,0.542,3393,58,0.871,0.065,0
49,1,5,3,1,1,0,33,6,3,2,2506,1549,957,0.752,4747,91,0.936,0.618,0
37,0,2,3,1,3,0,31,3,2,4,7304,0,7304,1.144,2717,63,0.703,0,0
42,0,1,2,1,2,0,33,6,2,3,17165,1153,16012,0.578,4063,62,0.6759999999999999,0.067,0
46,1,2,1,1,4,0,33,2,3,1,2644,1517,1127,0.721,4815,83,0.804,0.574,0
45,1,4,2,2,4,0,33,2,1,3,3001,2055,946,0.838,4662,70,0.628,0.685,0
36,0,3,2,2,2,0,30,3,4,3,2789,1584,1205,0.996,2688,60,0.7140000000000001,0.568,0
46,0,4,2,1,3,0,33,5,1,3,16227,917,15310,0.479,4314,67,0.634,0.057,0
41,1,3,2,2,4,3,30,2,1,1,11463,0,11463,0.908,14511,105,0.721,0,0
39,1,3,4,1,1,0,28,4,2,2,3249,2217,1032,1.06,1988,36,0.895,0.682,0
54,1,2,1,1,1,0,43,5,3,2,2222,1398,824,0.785,3960,79,0.7559999999999999,0.629,0
42,1,3,3,2,4,0,37,1,3,1,3787,824,2963,0.809,16220,120,0.69,0.218,0
53,1,2,2,2,4,0,43,3,3,4,6853,1480,5373,0.513,2833,70,0.556,0.216,0
55,0,1,1,1,2,0,49,6,2,4,4597,2442,2155,0.512,1504,38,0.357,0.531,0
44,0,4,0,1,2,0,28,4,2,2,2748,878,1870,0.633,3383,67,0.5579999999999999,0.32,0
31,0,1,0,1,3,0,36,4,1,0,25215,1445,23770,1.033,2588,48,1,0.057,0
38,0,4,0,1,3,0,27,5,2,4,10386,1909,8477,1.43,2119,52,1.08,0.184,0
37,1,2,2,2,1,0,24,4,1,4,2573,1280,1293,0.718,4289,81,0.841,0.4970000000000001,0
54,0,4,2,1,2,0,36,4,3,3,6905,2303,4602,0.7120000000000001,1370,25,0.7859999999999999,0.3339999999999999,0
55,1,3,0,2,4,0,43,6,3,4,1844,0,1844,0.7290000000000001,4564,82,0.608,0,0
54,0,5,2,1,3,0,47,4,1,3,6065,1728,4337,0.417,1114,27,0.688,0.285,0
35,0,1,3,1,2,0,21,5,2,2,6391,2317,4074,0.831,2274,61,1.033,0.363,0
44,1,3,5,2,4,0,36,5,3,3,4307,0,4307,0.745,1628,37,0.542,0,0
53,1,3,0,1,4,0,43,4,2,3,1438.3,721,717.3,0.601,4606,86,0.955,0.501,0
39,0,1,2,1,0,0,25,6,3,2,5764,1529,4235,1.356,1972,38,0.52,0.265,0
40,1,2,3,2,1,0,35,2,1,2,2544,1713,831,0.696,8006,88,0.5710000000000001,0.6729999999999999,0
51,1,2,4,1,4,0,44,3,3,4,1438.3,1031,407.3,0.5820000000000001,3308,72,0.674,0.7170000000000001,0
43,0,2,2,2,3,0,35,2,2,2,5858,961,4897,0.657,7916,82,0.708,0.1639999999999999,0
43,1,1,2,1,4,3,31,5,1,2,11583,631,10952,0.7140000000000001,3320,55,0.774,0.054,0
38,1,1,1,2,4,0,26,5,2,4,1934,985,949,0.72,4019,78,0.857,0.509,0
57,1,3,2,2,4,0,52,5,5,0,3085,0,3085,0.7190000000000001,3946,73,0.825,0,0
39,0,4,2,2,2,1,34,3,3,2,34516,542,33974,0.866,3899,78,0.857,0.016,0
61,0,1,5,1,1,0,47,5,3,4,1438.3,847,591.3,0.436,1397,43,0.483,0.589,0
53,1,5,2,2,1,0,41,2,1,3,9815,1699,8116,0.62,7962,89,0.561,0.173,0
53,1,1,3,2,4,0,41,6,2,2,8693,796,7897,0.8640000000000001,4755,69,0.5329999999999999,0.092,0
57,1,3,0,2,4,0,42,1,1,2,2063,953,1110,0.868,4304,81,0.7609999999999999,0.462,0
44,1,3,2,1,4,0,36,3,3,1,1699,0,1699,0.653,5495,87,0.642,0,0
37,0,4,0,2,2,0,30,5,1,4,15936,827,15109,1.085,2477,49,1.042,0.052,0
43,1,1,5,0,4,0,36,5,2,3,2077,1254,823,0.821,4226,75,1.143,0.604,0
29,1,0,5,2,4,0,23,5,3,4,7997,0,7997,0.935,2208,56,0.8059999999999999,0,0
26,0,1,3,2,2,0,15,6,3,3,4327,0,4327,0.624,2344,48,0.297,0,0
36,0,1,3,2,1,0,20,5,1,2,12714,976,11738,0.649,2240,53,0.395,0.077,0
52,0,3,5,1,3,0,40,4,1,3,21877,1073,20804,0.908,3283,56,1,0.049,0
50,0,1,2,1,2,3,37,1,1,1,6224,777,5447,0.743,13503,112,0.623,0.125,0
52,0,2,2,1,3,0,41,2,5,1,33256,928,32328,0.6940000000000001,7796,97,0.59,0.028,0
52,0,2,4,1,2,0,45,4,1,4,11819,929,10890,0.773,2431,46,0.484,0.079,0
45,1,2,2,1,4,0,34,5,3,1,5371,1499,3872,0.737,3282,66,0.65,0.2789999999999999,0
38,0,2,2,1,3,0,33,4,3,2,16059,618,15441,0.8240000000000001,1357,26,1,0.038,0
61,0,1,2,2,4,0,54,3,3,1,7169,629,6540,0.807,8216,80,0.509,0.088,0
41,0,4,5,0,3,1,36,6,2,2,34516,0,34516,0.742,4077,67,0.763,0,0
48,0,2,3,1,3,0,39,5,1,3,8091,1996,6095,0.6459999999999999,1360,28,0.647,0.247,0
45,0,5,5,2,3,0,38,3,4,4,7560,788,6772,1.193,4296,68,0.7,0.104,0
41,1,2,0,1,4,0,31,4,2,3,9759,2038,7721,0.622,4226,77,0.638,0.209,0
48,0,4,4,0,2,0,38,3,2,2,11596,1258,10338,0.426,4686,67,0.675,0.108,0
37,1,1,2,1,4,0,36,3,3,3,3992,1289,2703,1.008,2181,32,0.6,0.3229999999999999,0
40,1,3,0,2,4,0,33,5,3,1,7207,2002,5205,0.828,3825,70,0.7070000000000001,0.278,0
32,0,3,3,2,1,0,36,2,2,1,3845,1871,1974,0.847,14593,110,0.8029999999999999,0.487,0
50,0,2,5,1,0,0,36,4,3,4,23911,2100,21811,0.988,4770,89,0.7120000000000001,0.088,0
52,0,2,2,1,3,3,45,5,4,2,34516,1938,32578,0.807,2275,46,0.4379999999999999,0.056,0
53,1,1,0,1,4,0,36,1,3,3,1665,964,701,1.0490000000000002,4881,75,0.923,0.579,0
55,0,4,3,2,2,0,51,4,1,4,2001,1553,448,0.482,1910,51,0.7,0.7759999999999999,0
40,0,5,3,1,2,0,33,3,1,2,4155,1315,2840,0.767,15851,128,0.855,0.316,0
53,0,2,3,2,2,0,49,2,3,2,4142,2252,1890,0.7140000000000001,15078,117,0.746,0.544,0
51,0,1,5,1,3,0,41,5,3,3,5638,808,4830,0.7809999999999999,2036,50,0.613,0.143,0
37,0,3,3,1,2,0,32,6,2,2,2253,1667,586,0.884,1641,45,0.667,0.74,0
44,0,2,5,2,1,0,28,3,1,2,11627,0,11627,0.638,3264,67,0.396,0,0
48,0,3,2,0,2,0,34,6,3,2,11062,0,11062,0.7609999999999999,4084,72,0.8,0,0
36,1,5,3,1,4,0,17,3,1,3,1438.3,0,1438.3,1.028,1975,40,0.6,0,0
46,1,2,2,2,4,0,36,6,2,3,2586,2196,390,0.693,3944,78,0.857,0.8490000000000001,0
44,1,4,2,2,4,0,34,5,1,2,4214,1249,2965,0.542,1389,34,0.478,0.296,0
49,1,3,2,1,4,0,43,2,1,1,7037,0,7037,0.752,7678,93,0.691,0,0
51,0,3,4,1,1,0,36,6,1,4,7925,1445,6480,0.75,3815,65,0.8059999999999999,0.182,0
43,0,5,2,2,1,0,31,4,1,2,7564,0,7564,0.61,4743,82,0.8220000000000001,0,0
42,0,4,2,1,2,3,28,5,1,2,28202,843,27359,0.637,1629,38,0.727,0.03,0
52,1,3,2,2,4,0,44,4,1,3,3416,2044,1372,0.994,1924,48,0.92,0.598,0
50,0,1,0,2,1,0,41,3,1,1,2800,1338,1462,0.818,4869,90,0.8,0.478,0
38,0,3,2,1,2,0,32,3,1,2,7709,2227,5482,1.295,2520,61,0.848,0.289,0
48,0,4,2,1,2,0,37,2,2,1,18477,0,18477,0.7709999999999999,8695,95,0.583,0,0
40,0,3,2,1,2,0,36,4,4,4,2223,597,1626,0.5720000000000001,3331,67,0.675,0.2689999999999999,0
37,1,3,5,1,4,0,27,6,1,3,2229,1791,438,1.139,1583,32,0.6,0.8029999999999999,0
51,0,3,1,1,3,0,45,5,2,4,32096,0,32096,0.7659999999999999,2619,69,0.917,0,0
46,0,3,3,0,0,0,37,5,3,4,6457,0,6457,0.531,4487,73,0.431,0,0
52,1,2,3,2,1,0,39,2,1,1,12214,2379,9835,0.769,8426,105,0.544,0.195,0
53,1,1,2,2,1,0,39,3,3,2,4930,2227,2703,0.8009999999999999,4224,77,0.7909999999999999,0.452,0
46,0,3,5,1,2,1,33,3,1,3,34516,713,33803,0.772,7750,82,0.608,0.021,0
56,0,2,2,2,2,0,36,3,2,2,18776,0,18776,0.81,4464,75,0.596,0,0
38,0,2,3,1,1,0,36,3,3,1,2801,1980,821,0.882,1600,45,0.406,0.7070000000000001,0
53,1,1,3,1,4,0,47,6,1,2,3445,1074,2371,0.67,1074,31,0.632,0.312,0
49,0,3,0,0,1,0,31,2,3,1,2181,1218,963,0.758,4997,89,0.7120000000000001,0.5579999999999999,0
58,0,3,2,1,0,0,47,3,1,2,27088,0,27088,0.581,1135,24,0.846,0,0
51,1,2,2,2,4,0,39,3,4,2,2581,1722,859,0.765,4431,79,0.7170000000000001,0.667,0
40,0,4,2,1,4,0,34,3,1,2,2577,1812,765,0.6659999999999999,4134,62,0.8240000000000001,0.703,0
29,0,0,5,1,2,0,20,5,2,3,8592,1201,7391,0.778,1842,50,0.852,0.14,0
52,1,3,2,1,1,0,36,6,4,2,3143,2268,875,0.8009999999999999,4417,84,0.68,0.722,0
46,0,3,2,2,3,0,38,4,1,2,8101,1266,6835,0.615,3226,53,0.71,0.156,0
40,0,3,4,2,0,0,26,1,2,1,34516,2088,32428,0.627,6453,89,0.589,0.06,0
60,0,0,5,1,2,0,47,3,3,3,9452,2517,6935,0.73,1825,50,0.613,0.266,0
45,1,2,3,2,4,0,26,4,3,4,1438.3,0,1438.3,0.71,3749,77,0.604,0,0
42,1,5,3,1,4,0,35,5,4,3,1514,745,769,0.6940000000000001,4004,69,0.6829999999999999,0.4920000000000001,0
46,1,3,2,2,4,3,39,4,3,2,12222,1260,10962,1.138,3418,78,0.733,0.103,0
46,0,2,5,2,0,0,32,2,3,1,34516,2328,32188,0.855,15754,121,0.7290000000000001,0.067,0
60,0,0,4,1,2,0,49,5,1,4,3182,1928,1254,0.509,1233,35,0.4,0.606,0
51,0,4,3,2,3,0,37,6,2,2,8783,2142,6641,0.662,4425,83,0.7659999999999999,0.244,0
41,0,4,5,2,3,0,30,3,3,4,14480,0,14480,0.703,1616,43,0.654,0,0
44,0,3,4,1,0,0,35,3,4,1,27391,587,26804,0.821,2862,56,1.24,0.021,0
46,0,3,0,1,0,0,40,6,3,3,1438.3,0,1438.3,0.6809999999999999,4833,69,0.769,0,0
43,0,4,5,1,2,0,37,4,1,3,3482,1942,1540,0.926,3512,63,0.853,0.5579999999999999,0
48,0,4,2,1,2,0,36,2,3,3,2072,1499,573,0.598,4091,71,0.6509999999999999,0.723,0
49,1,0,4,2,4,0,43,1,3,1,2481,1568,913,0.537,4466,69,0.5329999999999999,0.632,0
49,1,3,2,2,1,0,32,1,3,3,5400,1426,3974,0.595,4643,80,0.7020000000000001,0.264,0
45,0,2,0,1,2,0,34,1,1,2,17646,1396,16250,0.851,15527,106,0.893,0.079,0
50,1,4,5,2,4,0,43,4,3,2,2835,2292,543,0.732,4686,79,0.7559999999999999,0.8079999999999999,0
60,0,1,2,1,0,0,46,6,3,1,5130,2048,3082,0.7759999999999999,4601,88,0.76,0.3989999999999999,0
30,1,0,3,2,4,0,20,3,3,4,2112,1109,1003,0.693,4729,78,0.733,0.525,0
43,0,3,2,2,2,0,30,3,2,4,19711,0,19711,1.037,3602,72,1,0,0
52,1,3,3,1,4,0,48,4,2,2,3136,1103,2033,0.812,4528,81,0.884,0.352,0
49,0,3,3,1,3,0,42,4,1,2,10155,1805,8350,0.6729999999999999,1685,49,0.815,0.178,0
43,0,3,0,2,1,0,33,5,2,4,10533,1689,8844,0.359,3651,69,0.605,0.16,0
44,1,2,3,2,4,0,29,6,1,2,2288,1505,783,0.7879999999999999,4396,68,0.659,0.6579999999999999,0
26,1,0,0,1,1,0,13,2,3,3,2010,1070,940,0.906,3625,85,0.635,0.532,0
42,0,4,3,2,0,0,35,5,2,2,34516,1658,32858,1.095,2935,65,0.711,0.048,0
33,1,3,0,2,4,0,23,6,4,1,2562,1968,594,0.546,2256,70,0.591,0.768,0
38,0,2,2,1,2,0,25,3,3,4,4800,1212,3588,1.254,2935,62,0.879,0.252,0
39,0,2,5,1,4,0,34,4,2,4,3702,1118,2584,1.04,2585,64,0.778,0.302,0
56,1,5,2,1,4,0,36,5,4,4,3088,2517,571,0.848,2292,54,0.862,0.815,0
38,0,1,3,1,2,0,32,4,2,1,3657,1687,1970,1.357,2758,55,0.833,0.461,0
61,1,1,2,2,4,0,52,3,3,1,1438.3,0,1438.3,0.925,3560,67,0.861,0,0
48,0,3,5,2,1,0,36,6,3,2,3786,0,3786,0.715,3403,70,0.489,0,0
27,0,1,2,2,1,0,21,2,3,1,10284,787,9497,0.7390000000000001,13355,92,0.84,0.077,0
42,1,1,3,1,4,0,36,4,3,1,2190,1299,891,0.938,5026,77,0.711,0.593,0
54,0,2,3,1,2,0,50,3,1,3,2210,1002,1208,0.938,4798,86,0.654,0.4529999999999999,0
52,0,3,2,1,3,0,42,5,2,4,17302,1339,15963,0.631,1181,30,1,0.077,0
33,1,2,2,1,4,0,24,1,3,2,3731,0,3731,0.767,13234,92,0.84,0,0
53,1,1,0,2,4,0,38,3,3,2,3895,1981,1914,0.8390000000000001,16023,119,0.725,0.509,0
42,1,4,4,1,4,0,36,4,2,3,3188,2002,1186,0.825,4606,83,0.804,0.628,0
31,0,0,3,0,4,0,22,3,2,3,6012,0,6012,0.968,2801,72,0.674,0,0
47,0,4,1,1,2,0,36,4,1,1,19665,706,18959,1.317,1110,58,0.349,0.036,0
49,0,2,1,0,3,0,36,3,3,1,25178,1803,23375,0.767,7836,87,0.5820000000000001,0.072,0
37,0,3,3,2,3,0,31,4,2,4,5699,1006,4693,0.7340000000000001,2835,57,0.9,0.177,0
40,1,3,5,2,4,0,27,5,4,2,2035,0,2035,0.779,4107,82,0.7829999999999999,0,0
48,1,3,4,1,4,0,35,3,3,3,2640,2133,507,1.008,4956,72,0.846,0.8079999999999999,0
41,0,3,3,1,3,0,35,6,2,1,8376,1165,7211,0.888,4142,67,0.634,0.139,0
33,1,1,2,2,4,0,36,3,2,4,6551,1440,5111,0.629,2429,77,0.4529999999999999,0.22,0
48,1,4,5,1,1,0,32,6,1,3,2690,1903,787,0.8240000000000001,4567,81,0.8,0.7070000000000001,0
39,1,2,5,1,4,0,26,5,3,2,3471,2517,954,0.743,1771,34,0.889,0.725,0
31,0,0,3,2,1,0,25,3,2,3,4493,1388,3105,0.795,17744,104,0.763,0.309,0
45,0,3,4,1,3,0,39,6,2,2,29003,2323,26680,0.6709999999999999,1676,36,0.7140000000000001,0.08,0
39,1,2,0,2,4,0,36,6,3,3,9476,0,9476,0.605,1128,27,0.929,0,0
61,1,1,2,2,4,0,36,3,2,2,3466,1444,2022,0.653,15075,124,0.6990000000000001,0.417,0
50,0,2,5,2,3,0,42,3,3,4,1645,0,1645,0.7709999999999999,3838,60,0.4629999999999999,0,0
53,1,2,0,2,4,0,45,6,3,3,6210,1083,5127,0.621,3095,62,0.59,0.174,0
36,0,3,5,1,2,0,22,6,3,4,2224,1772,452,0.81,2004,44,0.419,0.797,0
39,0,2,5,2,1,0,25,4,1,3,9121,1426,7695,0.6659999999999999,4112,80,0.481,0.156,0
62,0,1,2,2,2,0,54,4,1,4,13284,607,12677,0.857,4942,76,0.652,0.046,0
49,0,3,2,2,0,0,29,5,2,2,18284,1144,17140,0.767,4846,92,0.736,0.063,0
42,0,2,3,2,2,0,34,4,4,3,3336,1753,1583,0.69,1168,27,1.25,0.525,0
29,0,1,2,0,4,0,36,4,3,2,3839,1139,2700,0.632,14791,124,0.7709999999999999,0.297,0
44,0,2,5,0,2,0,34,6,3,2,3650,1270,2380,0.792,4250,81,0.929,0.348,0
33,1,1,2,2,1,0,24,5,1,2,5830,1665,4165,0.684,2263,60,0.7140000000000001,0.286,0
51,0,3,2,1,3,0,36,6,2,3,11106,2107,8999,0.948,1243,24,1,0.19,0
52,0,2,3,2,3,0,44,3,2,4,28186,1308,26878,0.679,2853,64,0.73,0.046,0
57,0,3,2,2,1,0,48,3,3,0,9426,1574,7852,0.7909999999999999,4212,75,0.531,0.1669999999999999,0
54,0,2,2,1,2,0,42,6,2,0,3583,0,3583,1.088,1065,28,1.545,0,0
52,1,3,5,1,4,0,43,4,3,3,2147,1173,974,0.653,1352,37,0.37,0.546,0
38,1,5,2,1,4,0,31,2,5,2,2153,1392,761,0.787,4268,85,0.667,0.647,0
50,1,0,2,2,4,0,46,3,2,2,2165,1392,773,0.7340000000000001,4194,72,0.946,0.643,0
40,1,3,2,0,4,0,31,1,3,2,8694,1117,7577,0.8420000000000001,9523,105,0.6940000000000001,0.128,0
29,0,2,2,0,1,3,22,6,2,3,15578,1383,14195,0.794,2492,71,0.614,0.089,0
52,0,3,2,2,2,0,46,4,2,2,9357,1285,8072,0.6940000000000001,4173,77,0.711,0.1369999999999999,0
47,0,3,2,2,3,0,32,2,1,1,11671,1304,10367,0.491,4168,71,0.868,0.1119999999999999,0
31,1,0,5,1,4,0,19,5,3,2,2370,1699,671,0.889,2411,53,0.6559999999999999,0.7170000000000001,0
51,0,2,5,2,0,0,36,5,2,4,34516,888,33628,1.2990000000000002,1959,42,0.909,0.026,0
37,0,2,3,2,1,0,24,6,2,3,11699,1758,9941,0.8690000000000001,2007,46,1,0.15,0
62,0,1,2,1,2,0,44,5,2,2,14825,962,13863,0.76,1904,49,0.531,0.065,0
54,0,0,3,1,3,0,36,3,1,2,16286,1710,14576,1.223,2552,49,1.227,0.105,0
47,0,3,5,1,3,0,38,1,3,2,31987,0,31987,0.8140000000000001,7926,83,0.537,0,0
60,0,0,5,1,4,0,52,5,1,2,2595,2189,406,0.276,1562,27,0.174,0.8440000000000001,0
39,0,3,0,2,0,0,30,4,2,1,8842,0,8842,0.624,4493,79,0.7559999999999999,0,0
47,1,4,2,1,4,0,34,5,3,4,1926,879,1047,0.536,4385,71,0.614,0.456,0
33,0,2,2,1,3,0,28,4,2,2,22399,1431,20968,1.019,2390,62,0.722,0.064,0
55,0,2,2,1,2,0,50,5,2,4,2145,1207,938,0.521,1275,31,0.476,0.563,0
35,1,3,5,2,4,0,23,3,2,2,2858,1251,1607,0.5760000000000001,2844,73,0.622,0.4379999999999999,0
62,0,1,3,1,4,0,53,5,3,3,2077,1571,506,1.031,1365,38,1,0.7559999999999999,0
50,0,2,2,1,2,0,39,4,1,4,6508,2276,4232,1.008,4254,77,0.711,0.35,0
43,1,4,2,1,4,0,29,3,3,3,2778,1640,1138,0.82,4007,75,0.705,0.59,0
65,0,1,3,1,1,0,56,6,2,2,2246,1326,920,0.5429999999999999,1429,32,0.455,0.59,0
44,1,3,2,2,4,3,34,3,3,2,13609,1432,12177,0.836,7796,77,0.7909999999999999,0.105,0
38,0,2,3,2,2,3,36,5,3,2,31546,2057,29489,0.625,15311,108,0.7140000000000001,0.065,0
42,0,4,5,2,3,3,36,2,2,1,34516,2253,32263,0.853,7836,93,0.603,0.065,0
55,1,2,4,0,4,0,43,4,2,4,9919,0,9919,0.496,2058,70,0.8420000000000001,0,0
47,0,4,2,2,3,0,36,6,3,2,21637,2030,19607,0.7759999999999999,1222,23,0.4379999999999999,0.094,0
54,1,2,2,2,1,0,41,2,1,3,10753,1845,8908,0.6890000000000001,7302,80,0.7020000000000001,0.172,0
47,1,3,3,1,4,0,36,6,2,3,6524,1993,4531,0.815,4267,66,0.8859999999999999,0.305,0
41,0,3,3,2,3,1,28,2,2,0,34516,2098,32418,0.746,6932,87,0.526,0.061,0
48,1,2,2,1,1,3,41,6,3,1,16002,2076,13926,0.293,3667,52,1.167,0.13,0
53,1,1,3,1,1,0,39,2,3,3,2164,1115,1049,0.624,4341,69,0.643,0.515,0
59,1,0,5,1,4,0,39,6,3,4,2417,1932,485,1.044,2367,50,0.7859999999999999,0.799,0
39,1,2,2,2,4,3,29,3,3,2,10024,913,9111,0.568,3906,78,0.5920000000000001,0.091,0
40,0,4,3,1,4,0,35,3,3,1,4402,1524,2878,0.628,3063,57,0.9,0.346,0
31,1,1,4,1,4,0,21,2,1,2,5342,2005,3337,0.682,14738,94,0.7090000000000001,0.375,0
36,0,3,5,1,1,0,25,6,2,4,3645,2517,1128,0.7490000000000001,4142,74,0.644,0.691,0
45,0,5,2,1,2,0,38,5,1,4,8983,0,8983,0.713,15163,124,0.746,0,0
50,1,3,3,2,4,3,38,3,2,2,12569,2167,10402,0.634,7344,95,0.696,0.172,0
39,1,2,0,1,1,0,31,3,1,2,2901,2143,758,0.948,4239,78,0.733,0.7390000000000001,0
49,0,2,2,1,3,0,39,3,2,2,11332,946,10386,0.857,3806,65,0.667,0.083,0
47,1,4,2,1,4,0,30,2,3,3,2124,1573,551,0.728,4592,83,0.804,0.741,0
43,0,1,0,2,2,0,37,6,3,3,2733,1819,914,0.767,933,25,0.923,0.6659999999999999,0
52,0,2,2,2,0,0,44,5,1,1,34516,2174,32342,0.426,1616,50,0.515,0.063,0
31,0,1,4,1,2,0,22,5,1,3,2685,1580,1105,0.727,1642,36,0.636,0.588,0
53,0,2,5,1,1,0,47,3,1,3,5579,1423,4156,0.503,1514,47,1.136,0.255,0
37,1,3,4,1,4,0,26,5,3,2,1910,1164,746,0.7440000000000001,2028,39,1.053,0.609,0
37,1,3,2,2,4,0,36,3,2,3,6077,1397,4680,0.8340000000000001,2837,74,0.609,0.23,0
